mciId,classification,repairRounds,goalAchieved,mutationRegressed,aiAuditRisk,diffFile,totalSeconds,generationSeconds,totalTokens,cacheHit
HttpServletRequest::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
HttpServletRequest::2,SUCCESS,0,True,False,LOW,diffs/HttpServletRequest__2.diff,444.08,0.0,35347,False
org.apache.druid.indexing.overlord.autoscaling.ProvisioningSchedulerConfig::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.overlord.autoscaling.ProvisioningSchedulerConfig__1.diff,225.28,0.0,17926,False
org.apache.druid.msq.kernel.WorkOrder::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.msq.kernel.WorkOrder__1.diff,390.76,0.0,20510,False
org.apache.druid.indexing.common.actions.TaskActionClient::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.common.actions.TaskActionClient__1.diff,239.9,0.0,33719,False
org.apache.druid.rpc.indexing.OverlordClient::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.rpc.indexing.OverlordClient__1.diff,270.11,0.0,54166,False
Injector::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
Injector::2,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.apache.druid.indexing.common.task.Task::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.common.task.Task__1.diff,253.14,0.0,25543,False
org.apache.druid.indexing.overlord.TaskRunner::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.overlord.TaskRunner__1.diff,233.22,0.0,20649,False
org.apache.druid.indexing.overlord.TaskRunner::2,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.overlord.TaskRunner__2.diff,187.59,0.0,18486,False
Binding<SslContextFactory.Server>::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
ObjectMapper::1,SUCCESS,0,True,False,LOW,diffs/ObjectMapper__1.diff,266.45,0.0,15027,False
org.apache.druid.server.security.TLSCertificateChecker::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.apache.druid.msq.exec.ControllerContext::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.msq.exec.ControllerContext__1.diff,855.2,0.0,21145,False
org.apache.druid.client.indexing.ClientCompactionTaskQueryTuningConfig::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.client.indexing.ClientCompactionTaskQueryTuningConfig__1.diff,352.08,0.0,43491,False
org.apache.druid.segment.vector.VectorColumnSelectorFactory::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.segment.vector.VectorColumnSelectorFactory__1.diff,341.25,0.0,23632,False
org.apache.druid.query.aggregation.AggregatorAdapters::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.query.aggregation.AggregatorAdapters__1.diff,378.31,0.0,22589,False
org.apache.druid.query.aggregation.AggregatorAdapters::2,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.query.aggregation.AggregatorAdapters__2.diff,341.57,0.0,16632,False
org.apache.druid.java.util.metrics.DruidMonitorSchedulerConfig::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.java.util.metrics.DruidMonitorSchedulerConfig__1.diff,262.87,0.0,22506,False
org.apache.druid.msq.exec.WorkerContext::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.msq.exec.WorkerContext__1.diff,1505.17,0.0,20591,False
org.apache.druid.java.util.metrics.Monitor::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.java.util.metrics.Monitor__1.diff,391.21,0.0,21871,False
org.apache.druid.frame.processor.FrameProcessorExecutor::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.frame.processor.FrameProcessorExecutor__1.diff,663.57,0.0,20772,False
org.apache.druid.query.groupby.epinephelinae.column.GroupByColumnSelectorPlus::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.apache.druid.java.util.emitter.service.ServiceEmitter::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.java.util.emitter.service.ServiceEmitter__1.diff,266.69,0.0,19072,False
org.apache.druid.java.util.emitter.service.ServiceEmitter::2,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.apache.druid.timeline.DataSegment::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.timeline.DataSegment__1.diff,235.35,0.0,20166,False
org.apache.druid.timeline.DataSegment::2,FAILED_SYNTACTIC_VALIDITY,0,True,False,SKIPPED,diffs/org.apache.druid.timeline.DataSegment__2.diff,98.91,0.0,0,False
org.apache.druid.timeline.DataSegment::3,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.timeline.DataSegment__3.diff,168.19,0.0,22736,False
org.apache.druid.timeline.DataSegment::4,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.timeline.DataSegment__4.diff,193.02,0.0,20217,False
org.apache.druid.data.input.HandlingInputRowIterator.InputRowHandler::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.apache.druid.segment.column.ColumnCapabilities::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.segment.column.ColumnCapabilities__1.diff,205.73,0.0,20327,False
org.apache.druid.server.initialization.jetty.JettyServerInitializer::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.apache.druid.metadata.SegmentsMetadataManagerConfig::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
GlobalMemory::1,SUCCESS,0,True,False,LOW,diffs/GlobalMemory__1.diff,145.39,0.0,17801,False
org.apache.druid.metadata.PasswordProvider::1,ENVIRONMENT_NOT_READY,0,,,,,,,0,False
org.apache.druid.indexing.seekablestream.supervisor.LagAggregator::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.seekablestream.supervisor.LagAggregator__1.diff,255.19,0.0,21980,False
org.apache.druid.segment.loading.DataSegmentKiller::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.segment.loading.DataSegmentKiller__1.diff,293.99,0.0,20438,False
org.apache.druid.segment.loading.DataSegmentKiller::2,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.segment.loading.DataSegmentKiller__2.diff,217.82,0.0,19456,False
org.apache.druid.data.input.impl.CloudObjectInputSource::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.data.input.impl.CloudObjectInputSource__1.diff,170.8,0.0,19957,False
org.apache.druid.data.input.impl.CloudObjectInputSource::2,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.data.input.impl.CloudObjectInputSource__2.diff,135.23,0.0,17437,False
org.apache.druid.query.lookup.namespace.ExtractionNamespace::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.query.lookup.namespace.ExtractionNamespace__1.diff,221.83,0.0,19531,False
"org.apache.druid.msq.exec.StageProcessor<?, ?>::1",SUCCESS,0,True,False,LOW,diffs/org.apache.druid.msq.exec.StageProcessor________1.diff,476.15,0.0,19942,False
org.apache.druid.segment.index.BitmapColumnIndex::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.segment.index.BitmapColumnIndex__1.diff,207.28,0.0,16728,False
org.apache.druid.segment.index.BitmapColumnIndex::2,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.segment.index.BitmapColumnIndex__2.diff,159.6,0.0,16526,False
Union::1,SUCCESS,0,True,False,LOW,diffs/Union__1.diff,298.62,0.0,20137,False
org.apache.druid.indexing.common.actions.TaskActionToolbox::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.common.actions.TaskActionToolbox__1.diff,259.88,0.0,19454,False
org.apache.druid.indexing.common.actions.TaskActionToolbox::2,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.common.actions.TaskActionToolbox__2.diff,222.77,0.0,21834,False
org.apache.druid.msq.kernel.StageDefinition::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.msq.kernel.StageDefinition__1.diff,438.74,0.0,19274,False
"org.apache.druid.indexing.seekablestream.SeekableStreamEndSequenceNumbers<java.lang.String, java.lang.String>::1",SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.seekablestream.SeekableStreamEndSequenceNumbers_java.lang.String__java.lang.String___1.diff,218.8,0.0,27341,False
org.apache.druid.sql.calcite.planner.PlannerContext::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.sql.calcite.planner.PlannerContext__1.diff,254.83,0.0,23655,False
org.apache.druid.indexing.seekablestream.supervisor.autoscaler.AutoScalerConfig::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.indexing.seekablestream.supervisor.autoscaler.AutoScalerConfig__1.diff,236.13,0.0,28584,False
org.apache.druid.msq.exec.FrameContext::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.msq.exec.FrameContext__1.diff,443.63,0.0,24748,False
org.apache.druid.storage.cloudfiles.CloudFilesObject::1,SUCCESS,0,True,False,LOW,diffs/org.apache.druid.storage.cloudfiles.CloudFilesObject__1.diff,236.24,0.0,21084,False
