mciId,file,method,beforeCCTR,afterCCTR,delta,pctReduction
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_None,10,7,-3,30.0
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1,14,11,-3,21.4
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_f,12,9,-3,25.0
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_dirs,14,11,-3,21.4
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_dirs_links,16,13,-3,18.8
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_a_f_dirs_links,20,17,-3,15.0
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_a_f_dirs_links_filtered,10,10,0,0.0
org.springframework.integration.file.remote.session.SessionFactory::2,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testRm,14,11,-3,21.4
org.springframework.integration.file.remote.session.SessionFactory::3,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testMove,12,9,-3,25.0
org.springframework.integration.file.remote.session.SessionFactory::3,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testMoveWithExpression,14,11,-3,21.4
org.springframework.integration.file.remote.session.SessionFactory::3,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testMoveWithMkDirs,20,17,-3,15.0
org.springframework.integration.file.remote.session.SessionFactory::4,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testBad,3,2,-1,33.3
org.springframework.integration.file.remote.session.SessionFactory::4,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testBadFilterGet,4,3,-1,25.0
org.springframework.integration.file.remote.session.SessionFactory::4,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testBadFilterRm,4,3,-1,25.0
Store::1,spring-integration-mail/src/test/java/org/springframework/integration/mail/inbound/ImapMailReceiverTests.java,testImapLifecycleForRaceCondition,21,19,-2,9.5
Store::1,spring-integration-mail/src/test/java/org/springframework/integration/mail/inbound/ImapMailReceiverTests.java,testAttachmentsGuts,2,2,0,0.0
org.springframework.integration.file.remote.RemoteFileTemplate<java.lang.String>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/RemoteFileStreamingMessageSourceTests.java,fetchFilesFromRemoteAfterClearingFetchedCache,16,11,-5,31.2
org.springframework.integration.file.remote.RemoteFileTemplate<java.lang.String>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/RemoteFileStreamingMessageSourceTests.java,filterOutFilesNotAcceptedByFilter,19,14,-5,26.3
WebSocketSession::1,spring-integration-websocket/src/test/java/org/springframework/integration/websocket/support/SubProtocolHandlerRegistryTests.java,testProtocolHandlers,14,11,-3,21.4
WebSocketSession::1,spring-integration-websocket/src/test/java/org/springframework/integration/websocket/support/SubProtocolHandlerRegistryTests.java,testSingleHandler,13,10,-3,23.1
java.util.Comparator<java.lang.String>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/RemoteFileStreamingMessageSourceTests.java,fetchFilesFromRemoteAfterClearingFetchedCache,16,15,-1,6.2
java.util.Comparator<java.lang.String>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/RemoteFileStreamingMessageSourceTests.java,filterOutFilesNotAcceptedByFilter,19,18,-1,5.3
java.net.InetAddress::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpMessageMapperTests.java,testToMessage,17,16,-1,5.9
java.net.InetAddress::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpMessageMapperTests.java,testToMessageWithContentType,19,18,-1,5.3
java.net.InetAddress::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpMessageMapperTests.java,testToMessageWithCustomContentType,19,18,-1,5.3
org.springframework.integration.ip.tcp.connection.TcpSocketFactorySupport::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/dsl/ConnectionFactoryTests.java,netCustomServer,9,8,-1,11.1
org.springframework.integration.ip.tcp.connection.TcpSocketFactorySupport::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/dsl/ConnectionFactoryTests.java,netCustomClient,9,8,-1,11.1
org.springframework.integration.ip.tcp.connection.TcpSocketFactorySupport::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/SocketSupportTests.java,testNetClient,17,14,-3,17.6
org.springframework.integration.ip.tcp.connection.TcpSocketFactorySupport::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/SocketSupportTests.java,testNetClientSocketTimeout,20,17,-3,15.0
org.springframework.integration.file.remote.session.Session<?>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testMove,12,9,-3,25.0
org.springframework.integration.file.remote.session.Session<?>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testMoveWithExpression,14,11,-3,21.4
org.springframework.integration.file.remote.session.Session<?>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testMoveWithMkDirs,20,17,-3,15.0
java.nio.channels.SocketChannel::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testCleanup,25,22,-3,12.0
java.nio.channels.SocketChannel::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,delayedReadsDueToRejectedExecutionException,15,14,-1,6.7
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNetConnectionTests.java,testBinary,6,3,-3,50.0
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testInsufficientThreads,13,10,-3,23.1
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testSufficientThreads,9,6,-3,33.3
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testByteArrayRead,12,9,-3,25.0
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testByteArrayReadMulti,8,5,-3,37.5
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testByteArrayReadWithOffset,8,5,-3,37.5
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testByteArrayReadWithBadArgs,12,9,-3,25.0
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testByteArrayBlocksForZeroRead,11,8,-3,27.3
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,transferHeaders,20,14,-6,30.0
java.nio.channels.SocketChannel::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testWritingLatchClearedAfterRead,19,16,-3,15.8
org.springframework.integration.support.locks.LockRegistry::1,spring-integration-core/src/test/java/org/springframework/integration/support/leader/LockRegistryLeaderInitiatorTests.java,competingWithLock,18,16,-2,11.1
org.springframework.integration.support.locks.LockRegistry::1,spring-integration-core/src/test/java/org/springframework/integration/support/leader/LockRegistryLeaderInitiatorTests.java,testGracefulLeaderSelectorExit,4,3,-1,25.0
Consumer::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testConsumeAndProduceTransaction,32,32,0,0.0
Consumer::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testConsumeAndProduceTransactionTxIdOverride,31,29,-2,6.5
Consumer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testAckOutOfOrder,30,30,0,0.0
Consumer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testNack,32,31,-1,3.1
Consumer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testNackWithLaterInflight,46,45,-1,2.2
Consumer::3,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testAckCommon,47,46,-1,2.1
Consumer::3,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testAllowMulti,36,35,-1,2.8
Consumer::4,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testConsumerAwareRebalanceListener,10,9,-1,10.0
Consumer::4,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testRebalanceListener,22,21,-1,4.5
Consumer::4,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/inbound/MessageSourceTests.java,testPollTimeouts,30,29,-1,3.3
MimeMessage::1,spring-integration-mail/src/test/java/org/springframework/integration/mail/config/MailToStringTransformerParserTests.java,topLevelTransformer,9,6,-3,33.3
MimeMessage::1,spring-integration-mail/src/test/java/org/springframework/integration/mail/config/MailToStringTransformerParserTests.java,transformerWithinChain,9,6,-3,33.3
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs,16,13,-3,18.8
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_f,16,13,-3,18.8
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_f_R,24,17,-7,29.2
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_f_R_dirs,28,21,-7,25.0
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_None,10,7,-3,30.0
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1,14,11,-3,21.4
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_f,12,9,-3,25.0
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_dirs,14,11,-3,21.4
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_dirs_links,16,13,-3,18.8
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_a_f_dirs_links,20,17,-3,15.0
org.springframework.integration.file.remote.session.Session::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/gateway/RemoteFileOutboundGatewayTests.java,testLs_1_a_f_dirs_links_filtered,10,7,-3,30.0
ApplicationEventPublisher::1,spring-integration-syslog/src/test/java/org/springframework/integration/syslog/inbound/SyslogReceivingChannelAdapterTests.java,testTcp,18,15,-3,16.7
ApplicationEventPublisher::1,spring-integration-syslog/src/test/java/org/springframework/integration/syslog/inbound/SyslogReceivingChannelAdapterTests.java,testTcpRFC5424,18,15,-3,16.7
ClientInterceptor::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,marshallingOutbound,39,38,-1,2.6
ClientInterceptor::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,simpleOutbound,37,36,-1,2.7
Unmarshaller::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,marshallingInbound,16,15,-1,6.2
Unmarshaller::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,marshallingOutbound,39,38,-1,2.6
IMqttAsyncClient::1,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/Mqttv5HandlerTests.java,publishPojoWithDefaultConverter,6,4,-2,33.3
IMqttAsyncClient::1,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/Mqttv5HandlerTests.java,publishPojoWithCustomConverter,7,5,-2,28.6
IMqttAsyncClient::2,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/Mqttv5AdapterTests.java,testStop,7,6,-1,14.3
IMqttAsyncClient::2,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/Mqttv5AdapterTests.java,testStopNotClean,7,6,-1,14.3
IMqttAsyncClient::2,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/Mqttv5AdapterTests.java,sharedSubscriptionsPopulation,6,5,-1,16.7
IMqttAsyncClient::2,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/Mqttv5AdapterTests.java,payloadTypeIsUsedForInboundPayloadConversion,5,4,-1,20.0
IMqttAsyncClient::3,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/MqttAdapterTests.java,testStopActionDefault,1,0,-1,100.0
IMqttAsyncClient::3,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/MqttAdapterTests.java,testStopActionDefaultNotClean,1,0,-1,100.0
var::1,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/MqttAdapterTests.java,testClientManagerIsNotConnectedAndClosedInHandler,15,12,-3,20.0
var::1,spring-integration-mqtt/src/test/java/org/springframework/integration/mqtt/MqttAdapterTests.java,testClientManagerIsNotConnectedAndClosedInAdapter,17,14,-3,17.6
Channel::1,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java,testInt2773UseDefaultAmqpTemplateExchangeAndRoutingLey,9,8,-1,11.1
Channel::1,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java,testInt2773WithDefaultAmqpTemplateExchangeAndRoutingKey,9,8,-1,11.1
Channel::1,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/config/AmqpOutboundChannelAdapterParserTests.java,testInt2773WithOverrideToDefaultAmqpTemplateExchangeAndRoutingLey,9,8,-1,11.1
Channel::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/AmqpMessageSourceTests.java,testAck,19,18,-1,5.3
Channel::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/AmqpMessageSourceTests.java,testNackOrRequeue,13,12,-1,7.7
Channel::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/AmqpMessageSourceTests.java,testBatch,7,6,-1,14.3
Channel::3,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testInt2809JavaTypePropertiesToAmqp,18,17,-1,5.6
Channel::3,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testMessageConverterJsonHeadersHavePrecedenceOverMessageHeaders,26,25,-1,3.8
Channel::3,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testAdapterConversionError,30,29,-1,3.3
Channel::3,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testGatewayConversionError,28,27,-1,3.6
Channel::3,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testAdapterConversionErrorConsumerBatchExtract,29,28,-1,3.4
Channel::3,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testAdapterConversionErrorConsumerBatch,29,28,-1,3.4
ProducerFactory::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,immediateFailure,14,13,-1,7.1
ProducerFactory::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testFlush,12,11,-1,8.3
ProducerFactory::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testNoFlush,10,9,-1,10.0
ProducerFactory::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,conversion,18,17,-1,5.6
ProducerFactory::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testTransaction,12,12,0,0.0
ProducerFactory::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testTransactionSynch,15,14,-1,6.7
org.springframework.integration.ip.tcp.connection.TcpNetConnectionSupport::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/dsl/ConnectionFactoryTests.java,netCustomServer,9,8,-1,11.1
org.springframework.integration.ip.tcp.connection.TcpNetConnectionSupport::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/dsl/ConnectionFactoryTests.java,netCustomClient,9,8,-1,11.1
org.springframework.integration.file.remote.session.SessionFactory<F>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandlerTests.java,testRemoteDirWithEmptyString,13,10,-3,23.1
org.springframework.integration.file.remote.session.SessionFactory<F>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandlerTests.java,testTemporaryRemoteDir,12,9,-3,25.0
org.springframework.integration.file.remote.session.SessionFactory<F>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandlerTests.java,testRemoteDirWithNull,13,10,-3,23.1
org.springframework.integration.file.remote.session.SessionFactory<F>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandlerTests.java,testEmptyTemporaryFileSuffixCannotBeNull,6,3,-3,50.0
org.springframework.integration.file.remote.session.SessionFactory<F>::1,spring-integration-file/src/test/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandlerTests.java,testUseTemporaryFileNameFalse,8,5,-3,37.5
javax.net.SocketFactory::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/SocketSupportTests.java,testNetClient,17,14,-3,17.6
javax.net.SocketFactory::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/SocketSupportTests.java,testNetClientSocketTimeout,20,17,-3,15.0
Producer::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testConsumeAndProduceTransaction,32,29,-3,9.4
Producer::1,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testConsumeAndProduceTransactionTxIdOverride,31,28,-3,9.7
Producer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testTransaction,12,7,-5,41.7
Producer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testTransactionTxIdOverride,13,8,-5,38.5
Producer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testTransactionSynch,15,10,-5,33.3
Producer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testFlush,12,7,-5,41.7
Producer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,testNoFlush,10,5,-5,50.0
Producer::2,spring-integration-kafka/src/test/java/org/springframework/integration/kafka/outbound/KafkaProducerMessageHandlerTests.java,conversion,18,13,-5,27.8
org.springframework.integration.ws.SoapHeaderMapper::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,marshallingOutbound,39,38,-1,2.6
org.springframework.integration.ws.SoapHeaderMapper::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,simpleOutbound,37,36,-1,2.7
org.springframework.integration.ws.SoapHeaderMapper::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,marshallingOutboundTemplate,11,10,-1,9.1
org.springframework.integration.ws.SoapHeaderMapper::1,spring-integration-ws/src/test/java/org/springframework/integration/ws/dsl/WsDslTests.java,simpleOutboundTemplate,12,11,-1,8.3
Object::1,spring-integration-jmx/src/test/java/org/springframework/integration/jmx/inbound/NotificationListeningMessageProducerTests.java,simpleNotification,14,12,-2,14.3
Object::1,spring-integration-jmx/src/test/java/org/springframework/integration/jmx/inbound/NotificationListeningMessageProducerTests.java,notificationWithHandback,14,12,-2,14.3
Object::1,spring-integration-jmx/src/test/java/org/springframework/integration/jmx/inbound/NotificationListeningMessageProducerTests.java,notificationWithFilter,12,8,-4,33.3
Object::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testBatchAdapter,5,4,-1,20.0
Object::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testBatchGateway,7,6,-1,14.3
Object::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testConsumerBatchExtract,7,6,-1,14.3
Object::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testConsumerBatch,6,5,-1,16.7
Object::2,spring-integration-amqp/src/test/java/org/springframework/integration/amqp/inbound/InboundEndpointTests.java,testConsumerBatchAndWrongMessageRecoverer,4,3,-1,25.0
LogAccessor::1,spring-integration-core/src/test/java/org/springframework/integration/channel/P2pChannelTests.java,testExecutorChannelLoggingWithMoreThenOneSubscriber,11,8,-3,27.3
LogAccessor::1,spring-integration-core/src/test/java/org/springframework/integration/channel/P2pChannelTests.java,testPubSubChannelLoggingWithMoreThenOneSubscriber,10,7,-3,30.0
InterceptableChannel::1,spring-integration-core/src/test/java/org/springframework/integration/config/GlobalChannelInterceptorProcessorTests.java,testProcessorWithInterceptorDefaultPattern,8,7,-1,12.5
InterceptableChannel::1,spring-integration-core/src/test/java/org/springframework/integration/config/GlobalChannelInterceptorProcessorTests.java,testProcessorWithInterceptorMatchingPattern,8,7,-1,12.5
InterceptableChannel::1,spring-integration-core/src/test/java/org/springframework/integration/config/GlobalChannelInterceptorProcessorTests.java,testProcessorWithInterceptorNotMatchingPattern,8,7,-1,12.5
InterceptableChannel::1,spring-integration-core/src/test/java/org/springframework/integration/config/GlobalChannelInterceptorProcessorTests.java,testProcessorWithInterceptorMatchingNegativePattern,8,7,-1,12.5
java.net.Socket::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/SocketSupportTests.java,testNetClient,17,12,-5,29.4
java.net.Socket::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/SocketSupportTests.java,testNetClientSocketTimeout,20,15,-5,25.0
java.net.Socket::1,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/SocketSupportTests.java,testNetServer,37,27,-10,27.0
java.net.Socket::2,spring-integration-ip/src/test/java/org/springframework/integration/ip/tcp/connection/TcpNioConnectionTests.java,testInsufficientThreads,13,10,-3,23.1
